,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,634294438,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,422,59409141760.0,121426200.0,0.0,0.0,0.148747095
1,3,634294168,False,0.0371658504009247,5710,5430,5750,0.000407806641345892,5.44240602262153e-06,0.000941553529884931,173.003176530993,1.1325477391243e-06,301800314,38,82424127488.0,169875008.0,159946.413421631,924.52876663208,0.2080968848
2,1,634293865,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,397,3444743168.0,16812000.0,0.0,0.0,0.0205947
3,1,634293829,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,456,5119229952.0,7937100.0,0.0,0.0,0.0097229475
4,1,634293380,False,0.15141174197197,8020,2310,4580,0.0133525019406641,3.23390336516506e-05,0.0117035745895093,361.90242156206,3.70821471534729e-05,301800314,1100,687288595456.0,936055816.0,10955199.0625,30271.1405334473,1.1466683746
5,2,634292971,False,0.600893020629883,10060,6420,7520,0.109927825083867,0.000341486127581447,0.162760436534882,476.623870849609,0.000305288087890625,301800314,794,26068754432.0,729794688.0,118781704.0,249214.765625,0.8939984928
6,3,634294383,False,0.231098875403404,10140,1220,5460,0.0823630704280189,3.02573395402418e-05,0.0128995518645037,426.328026869233,0.000228736120855545,301800314,339,4866948887040.0,6171175880.0,79605403.3290343,186723.363963711,7.559690453
7,1,634293384,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,1096,90717847552.0,109921504.0,0.0,0.0,0.1346538424
8,3,634294360,False,0.663669228553772,9830,4560,6760,0.628104511245395,4.30636249120273e-05,0.0235545663608695,546.971287461007,0.00174435203359375,301800314,313,20492083972608.0,33066441728.0,778865696.0,1423960.84375,40.5063911168
9,2,634292791,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,530,3402578944.0,16888500.0,0.0,0.0,0.0206884125
10,1,634293606,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,811,485678514176.0,506958304.0,0.0,0.0,0.6210239224
11,1,634293392,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,1086,64240467968.0,68591824.0,0.0,0.0,0.0840249844
12,1,634293830,False,0.432616055011749,6720,660,3120,0.289866375192288,4.38960870064773e-05,0.0129747894961705,295.579637753497,0.000805007752666133,301800314,453,12849342996480.0,14970564136.0,194239918.30352,657149.185849905,18.3389410666
13,3,634294683,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,811,1010820677632.0,1013916608.0,0.0,0.0,1.2420478448
14,2,634292843,False,0.627547681331635,10540,4890,8200,0.326114632293165,0.00100838795389428,1.65793200335653,1644.14102424943,0.00090567526875,301800314,607,338900041728.0,733176896.0,1215557440.0,739326.75,0.8981416976
15,1,634293446,False,0.207220837473869,7400,2160,1060,0.0108467768970424,4.49821545235534e-05,0.00814857076485628,181.151188758412,3.01233266113281e-05,301800314,1011,393358577664.0,546671696.0,4454593.0,24590.470703125,0.6696728276
16,2,634293233,False,0.0915281921625137,9160,5470,10320,0.00429119257677506,2.20793335756753e-05,0.00474288454279304,214.81103515625,1.19173646484375e-05,301800314,1121,255848759296.0,440613888.0,2089780.75,9728.4609375,0.5397520128
17,1,634293426,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,1039,10273390592.0,36730800.0,0.0,0.0,0.04499523
18,1,634293640,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,755,98849800192.0,174364192.0,0.0,0.0,0.2135961352
19,1,634294116,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,35,9852746752.0,14639400.0,0.0,0.0,0.017933265
20,3,634294630,False,0.344253927469254,8240,5990,4050,0.234711584055826,8.96189975107357e-05,0.035886380761567,400.432740360302,0.000651833606709814,301800314,726,4028878077952.0,5937458368.0,213073891.75,532109.066701889,7.2733865008
21,3,634294781,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,940,387277619200.0,1139169536.0,0.0,0.0,1.3954826816
22,1,634292150,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,312782636,91974795264.0,168287392.0,0.0,0.0,0.2061520552
23,3,634294358,False,0.0229235179722309,5430,4300,6520,2.13749275754028e-05,1.13517375431373e-07,8.231125342056e-06,72.5098277755032,5.93617745399475e-08,301800314,310,173092675584.0,426882592.0,3513.72412109375,48.4585914611816,0.5229311752
24,3,634294776,False,0.198041439056396,2760,1950,5920,0.0263842693283726,0.000109698505451441,0.0644520049098444,587.537675601011,7.32735604248047e-05,301800314,935,375456546816.0,545268608.0,35143655.0,59815.1513671875,0.6679540448
25,1,634293407,False,0.161169856786728,11390,3450,1660,0.00927899754632595,9.14484644454205e-06,0.00202105334028602,221.004623413086,2.57693392578125e-05,301800314,1064,1554570018816.0,2300333312.0,4649096.5,21036.1953125,2.8179083072
26,3,634294933,False,0.189389407634735,9640,4410,860,0.0214002933715942,5.50551162566283e-05,0.0118622148945972,215.46071829735,5.94322196289062e-05,301800314,1121,500311310336.0,881227776.0,10453313.25,48516.09765625,1.0795040256
27,3,634294725,False,0.0202644988894463,10840,3880,6720,0.000204126987844666,4.58417586983289e-07,9.37471185775355e-05,204.501575069267,5.66895030975342e-07,301800314,867,438088624128.0,1009497600.0,94637.4912109375,462.771453857422,1.23663456
28,3,634294769,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,927,9048154112.0,22244400.0,0.0,0.0,0.02724939
29,1,634293547,False,0.290173351764679,6930,4760,710,0.0104617157964103,0.000157297195983119,0.018582358956337,118.135345458984,2.90539470703125e-05,301800314,897,77426327552.0,150781504.0,2801876.0,23717.5078125,0.1847073424
30,3,634294352,False,0.000244309048866853,7390,4710,2730,1.33011189631069e-07,9.82371878182105e-10,1.09198402254841e-07,111.157907387286,3.69394479691982e-10,301800314,301,98823387648.0,306957600.0,33.5192794799805,0.301546514034271,0.37602306
31,2,634291967,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,121,10384303104.0,17208000.0,0.0,0.0,0.0210798
32,1,634292204,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,312782612,62923878400.0,65832300.0,0.0,0.0,0.0806445675
33,2,634292243,False,0.128614336252213,5970,3490,6910,0.00422980172940061,5.12736150994897e-05,0.00728733325377107,142.126388549805,1.17468719238281e-05,301800314,255,184548098048.0,187021792.0,1362890.125,9589.283203125,0.2291016952
34,2,634292956,True,0.856584131717682,10170,6530,6870,0.272482366740197,0.158134132623672,515.728271484375,3261.33422851562,0.0007567294328125,301800314,771,3554916352.0,3906420.0,2014651136.0,617738.3125,0.0047853645
35,3,634294612,False,0.109325490891933,8700,2500,890,0.000620416373954542,1.3868490877467e-05,0.00254418056751089,183.45042658135,1.72300078125e-06,301800314,696,51159326720.0,101419200.0,258028.7578125,1406.53125,0.12423852
36,2,634293079,False,0.499455541372299,10900,6820,6550,0.0928857817651799,0.000494142218973945,0.5033787772981,1018.69210516627,0.000257959462817383,301800314,938,119085854720.0,426150904.0,214515321.0,210579.153320312,0.5220348574
37,3,634294591,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,667,131141267456.0,209347200.0,0.0,0.0,0.25645032
38,2,634292045,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,156,58661367808.0,83042096.0,0.0,0.0,0.1017265676
39,1,634293867,False,0.0134502612054348,7130,330,4340,7.90397521723447e-05,5.02421408343389e-07,0.000227593424813494,452.993087145565,2.19506706237793e-07,301800314,394,249007701504.0,356651100.0,81171.4453125,179.189147949219,0.4368975975
40,3,634294299,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,226,259673194496.0,503978400.0,0.0,0.0,0.61737354
41,3,634294471,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,478,347844804608.0,475266592.0,0.0,0.0,0.5822015752
42,2,634293935,False,0.0494800470769405,7220,640,8370,0.000986998148066898,2.07467019208707e-05,0.0048634922131896,234.422439575195,2.74106011962891e-06,301800314,312782550,67957006336.0,107853296.0,524543.6875,2237.60009765625,0.1321202876
43,1,634292290,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,312782566,78713438208.0,100518304.0,0.0,0.0,0.1231349224
44,1,634293427,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,1038,473991675904.0,583219776.0,0.0,0.0,0.7144442256
45,1,634293826,False,0.0410832464694977,7010,2580,2860,0.000382336875856924,3.07530257259714e-07,4.89428894070443e-05,159.148208618164,1.06181390991211e-06,301800314,463,2080220512256.0,2818541824.0,137947.578125,866.786865234375,3.4527137344
46,3,634294589,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,664,535405133824.0,884833216.0,0.0,0.0,1.0839206896
47,3,634294470,False,0.3214051425457,5490,7360,3880,0.22533266590224,1.26242081250682e-05,0.00569501333084007,451.118460217031,0.00062578677109375,301800314,477,28682198666752.0,40465614848.0,230452216.0,510846.34375,49.5703781888
48,1,634293951,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,274,220369420288.0,340512288.0,0.0,0.0,0.4171275528
49,2,634291808,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,27,14030098432.0,30789000.0,0.0,0.0,0.037716525
50,3,634294521,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,574,206032175104.0,620697600.0,0.0,0.0,0.76035456
51,3,634294843,False,0.432616055011749,6720,660,3120,0.00642211593659135,8.31401624150629e-05,0.0167567582565086,201.548298316443,1.78352977783203e-05,301800314,1006,110296477696.0,175119056.0,2934427.6875,14559.4267578125,0.2145208436
52,3,634294174,False,0.29071307182312,4820,2600,5710,0.0351857520659595,3.67992328712721e-05,0.0160180620593641,435.282499377014,9.77167606201172e-05,301800314,48,1752851640320.0,2167675192.0,34721955.75,79768.7841796875,2.6554021102
53,3,634294355,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,304,275258163200.0,378559808.0,0.0,0.0,0.4637357648
54,1,634293818,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,478,177864065024.0,237633296.0,0.0,0.0,0.2911007876
55,2,634293059,False,0.22287705540657,8610,3040,7690,0.0636790781577516,0.00159785954747349,0.55089670419693,344.771667480469,0.000176847526953125,301800314,916,25343772672.0,90349200.0,49773076.0,144365.328125,0.11067777
56,3,634294685,False,0.238832160830498,3790,4050,5670,0.0184044997746669,9.18538001912983e-05,0.0379506580106021,413.163722475985,5.11123961608887e-05,301800314,814,313312493568.0,454248000.0,17239010.5,41724.4050292969,0.5564538
57,2,634292398,False,0.153573542833328,10150,1300,5820,0.0145934685299668,1.07222698252111e-05,0.00347427014321271,324.023756149442,4.0528520416069e-05,301800314,339,2495433354880.0,3085587940.0,10720166.0541992,33084.5064620972,3.7798452265
58,1,634293200,False,0.139648944139481,8440,5970,5660,0.00716813159698621,0.000469862192403525,0.0767445266246796,163.334106445312,1.99071089355469e-05,301800314,606826659,22624172032.0,34586100.0,2654293.75,16250.701171875,0.0423679725
59,1,634294101,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,59,50300289024.0,79384496.0,0.0,0.0,0.0972460076
60,1,634294125,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,23,150359572480.0,222466496.0,0.0,0.0,0.2725214576
61,1,634293810,False,0.308606058359146,3420,1310,4980,0.136771359514638,2.81814602893854e-05,0.0061120893329521,216.883343524048,0.000379837104869211,301800314,500,8685624379392.0,11002662844.0,67249258.2028809,310071.106015682,13.4782619839
62,2,634292239,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,301800314,252,132757192704.0,154379696.0,0.0,0.0,0.1891151276
