,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,635423363,False,0.0509772412478924,9760,2170,1630,5.68629278283473e-05,2.63667243416421e-05,0.0068222600966692,258.745086669922,3.62848977661133e-06,583320505,312782632,12663243776.0,112339800.0,766411.3125,2962.03247070312,0.137616255
1,1,635424588,False,0.26669043302536,5470,5980,2920,0.000832645530756199,0.000224952003918588,0.0916933119297028,407.61279296875,5.31320829101562e-05,583320505,998,46367072256.0,192810592.0,17679442.0,43373.12890625,0.2361929752
2,1,635424499,False,0.814216315746307,8040,3940,3610,0.0805100401372797,0.0337124988436699,29.3199863433838,869.706665039062,0.00513743960625,583320505,1079,28288942080.0,124399800.0,3647400448.0,4193828.25,0.152389755
3,1,635424576,False,0.761091947555542,7170,3110,2700,0.517897645801429,0.00129334768280387,0.7440584897995,575.296569824219,0.0330476531,583320505,1009,1652097646599.41,20858796032.0,15520163840.0,26977676.0,25.5520251392
4,1,635424544,False,0.00819969456642866,13150,5260,5650,1.137330191876e-06,1.6129346249727e-06,7.04266421962529e-05,43.6636657714844,7.25743666648865e-08,583320505,1039,2685558528.0,36730800.0,2586.82690429688,59.2443809509277,0.04499523
5,2,635424054,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,583320505,850,1249802240.0,38280600.0,0.0,0.0,0.046893735
6,1,635424438,False,0.0432531908154488,7670,4180,760,2.13046285659983e-05,3.51507765117276e-06,0.00083011225797236,236.157592773438,1.35947320861816e-06,583320505,1127,43331870720.0,315718208.0,262081.5625,1109.77404785156,0.3867548048
7,3,635425904,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,583320505,312782598,2919600384.0,14522400.0,0.0,0.0,0.01778994
8,1,635425029,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,583320505,630,168962441216.0,543106816.0,0.0,0.0,0.6653058496
9,3,635426355,False,0.0682796165347099,7970,3170,940,4.4436967232313e-05,1.09479145453329e-05,0.00605342841562673,552.929819698613,2.83557473144531e-06,583320505,816,60731328512.0,211433408.0,1279897.0,2314.7548828125,0.2590059248
10,3,635426085,False,0.10024655610323,6140,5570,3250,2.99037692709547e-05,1.3141903023833e-06,0.000604075968682651,459.65638887089,1.90819441111702e-06,583320505,536,322029438976.0,1185299968.0,716011.226349115,1557.70972336084,1.4519924608
11,2,635423902,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,583320505,702,96715997184.0,255314704.0,0.0,0.0,0.3127605124
12,1,635425047,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,583320505,608,20476372992.0,107451904.0,0.0,0.0,0.1316285824
