,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,3,632750524,False,0.226359844207764,13010,7130,7150,0.0158276828355987,3.25134394786155e-05,0.00863035425126128,265.439596353304,4.40449225408077e-05,300644693,1000,47857018832.0098,1105851592.0,9543890.98828125,35955.0388088226,1.3546682002
1,3,632750539,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,1029,23680029696.0,184940992.0,0.0,0.0,0.2265527152
2,2,632748246,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,867,68236873728.0,504748800.0,0.0,0.0,0.61831728
3,1,632749536,False,0.02200598269701,12190,6660,3400,0.000100447933264157,2.74333132210813e-07,7.03594705555588e-05,256.474578857422,2.79524266815185e-07,300644693,437,93996048384.0,831773696.0,58523.15625,228.183074951172,1.0189227776
4,2,632747734,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,347,8411273216.0,49230000.0,0.0,0.0,0.06030675
5,3,632750100,False,0.387724786996841,4490,4080,9790,0.148496735010875,4.15622243082389e-05,0.00856464027608901,206.067899845082,0.000413233399926758,300644693,378,2150929424384.0,8116345872.0,69513582.75,337333.387695312,9.9425236932
6,2,632747824,True,0.997589707374573,1020,5210,6520,1.0,0.314705580472946,961.236022949219,3054.39770507812,0.00278277768125,300644693,507,9409502208.0,7218350.5,6938538496.0,2271655.25,0.0088424793625
7,2,632747826,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,510,3924801792.0,22420800.0,0.0,0.0,0.02746548
8,2,632748018,False,0.244960069656372,4330,5150,9440,0.012013883860128,0.000101941011962481,0.0194350089877844,190.649566650391,3.34319678710937e-05,300644693,694,67662282752.0,267717600.0,5203094.0,27291.40234375,0.32795406
9,1,632749522,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,460,536404448.0,4267800.0,0.0,0.0,0.005228055
10,1,632749565,False,0.125136509537697,8170,560,3060,0.00263534753973727,1.88059171515001e-06,0.000443514235266893,235.837599248126,7.33358631591797e-06,300644693,385,904965554176.0,3183360336.0,1411865.625,5986.60107421875,3.8996164116
11,2,632747799,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,451,41989472256.0,188746208.0,0.0,0.0,0.2312141048
12,2,632748396,False,0.321494907140732,5350,6930,8550,0.258890571093479,0.000112988018372562,0.0377619341015816,334.211822509766,0.000720434903125,300644693,961,1041117282304.0,5205066240.0,196553360.0,588110.125,6.376206144
13,1,632749440,False,0.03476857021451,6840,2850,3390,0.00228251853569935,7.61182718633791e-06,0.00193205045070499,253.822174072266,6.35174163818359e-06,300644693,603,49843216384.0,681189312.0,1316092.125,5185.09521484375,0.8344569072
14,3,632750058,False,0.398037225008011,8900,2580,7580,0.364343493319449,4.31790258460064e-05,0.0121684712290247,281.814399250746,0.00101388694151802,300644693,323,3333606766880.0,19168167720.0,233247297.41394,827662.809402466,23.481005457
15,1,632749268,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,852,93763575808.0,1003776320.0,0.0,0.0,1.229625992
16,1,632748959,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,607344842,1950676480.0,11298600.0,0.0,0.0,0.013840785
17,2,632748747,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,1051,3027.7041015625,1800.0,0.0,0.0,2.205e-06
18,1,632749483,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,538,11320651776.0,70977600.0,0.0,0.0,0.08694756
19,1,632749113,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,1047,196926210048.0,576721792.0,0.0,0.0,0.7064841952
20,1,632749197,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,945,99949920256.0,423906304.0,0.0,0.0,0.5192852224
21,3,632750110,False,0.087719090282917,12960,6900,7390,0.00245942258870297,3.04854478754809e-06,0.000722457030177109,236.984227073853,6.84402628860474e-06,300644693,395,180536877056.0,1832664640.0,1324021.453125,5586.9602355957,2.245014184
22,1,632749715,False,0.289032459259033,4540,4650,1660,0.031693715546186,0.000398045929614455,0.0851702019572258,213.970794677734,8.81965642578125e-05,300644693,180,30014984192.0,180876608.0,15405297.0,71997.1953125,0.2215738448
23,1,632749385,False,0.0604406706988811,4920,4440,1340,0.0016660234247142,3.57951742356049e-06,0.000880721359757597,246.044719313465,4.63617280273437e-06,300644693,677,199411212800.0,1057301980.0,931188.4375,3784.630859375,1.2951949255
24,1,632749559,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,397,612801024.0,16812000.0,0.0,0.0,0.0205947
25,2,632748256,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,877,8616893843.7041,229729500.0,0.0,0.0,0.2814186375
26,1,632749413,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,637,374631920640.0,2186906432.0,0.0,0.0,2.6789603792
27,3,632750051,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,314,80430768128.0,392164192.0,0.0,0.0,0.4804011352
28,3,632749996,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,234,66081144832.0,281536192.0,0.0,0.0,0.3448818352
29,3,632750122,False,0.170480445027351,7840,930,9030,0.0158265071973674,3.92536977234173e-05,0.00980669383028506,249.828535884271,4.40416510009766e-05,300644693,417,246580222720.0,915897616.0,8981927.5,35952.3681640625,1.1219745796
30,2,632748459,False,0.0949998199939728,3640,4800,9070,0.00550523289611727,6.04751039645635e-05,0.0145651008933783,240.844589233398,1.53198392333984e-05,300644693,996,23697844224.0,206795696.0,3012000.25,12505.9912109375,0.2533247276
31,3,632749860,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,35,4934134272.0,29278800.0,0.0,0.0,0.03586653
32,2,632747813,False,0.211017906665802,9860,3120,7970,0.0203984379892151,0.00041774709825404,0.102732621133327,245.920608520508,5.676431796875e-05,300644693,482,10133035008.0,110924096.0,11395523.0,46338.21875,0.1358820176
33,3,632750303,True,0.997589707374573,1020,5210,6520,1.0,0.314705589594188,961.236018672133,3054.39766707558,0.00278277768125,300644693,698,9409502208.0,7218350.5,6938538496.0,2271655.25,0.0088424793625
34,1,632749252,False,0.192337557673454,7200,510,5470,0.026311227070822,3.49588869411365e-05,0.00776493774589383,222.11627501094,7.32182954589844e-05,300644693,879,354809753400.359,1709723688.0,13275898.0,59770.037109375,2.0944115178
35,1,632749690,False,0.0779772996902466,7580,2710,4460,0.00104621428959951,4.13896441386896e-06,0.00109804363455623,265.294281005859,2.91138177490234e-06,300644693,215,117218541568.0,574210816.0,630508.5,2376.63818359375,0.7034082496
36,2,632748447,False,0.301165640354156,8710,6490,6090,0.0102177429665549,8.9012116266438e-06,0.00182741963099457,205.300099317333,2.84337070800781e-05,300644693,987,266396019520.0,2607643816.0,4765259.5,23211.189453125,3.1943636746
37,1,632749054,False,0.0189561508595943,7780,6520,5430,9.58991970946213e-05,1.35582513394183e-05,0.00353113026358187,260.44140625,2.66866145324707e-07,300644693,1126,1719025920.0,16067700.0,56737.140625,217.849914550781,0.0196829325
38,1,632749114,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,1046,18414958592.0,62379000.0,0.0,0.0,0.076414275
39,3,632750315,False,0.00907047465443611,6680,4720,7690,1.28756906440902e-05,3.71131638261975e-08,9.46369954235406e-06,254.995763408179,3.58301845550537e-08,300644693,718,122785140736.0,788106624.0,7458.404296875,29.2491302490234,0.9654306144
40,2,632747714,False,0.398037225008011,8900,2580,7580,0.199519112199086,4.7290763032033e-05,0.0130599690420293,276.163212532285,0.000555217332410431,300644693,323,1640640459424.0,9584083860.0,125167838.507812,453238.638702393,11.7405027285
41,1,632749329,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,767,526026309632.0,2035374336.0,0.0,0.0,2.4933335616
42,1,632749128,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,300644693,1026,4522646528.0,32959800.0,0.0,0.0,0.040375755
