,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,632369465,False,0.00702257826924324,8140,2940,4010,1.01795429003869e-06,4.91701968030611e-08,1.06094130387646e-05,215.769180297852,3.45867215156555e-08,292172100,215,21267007488.0,574210816.0,6092.03955078125,28.234058380127,0.7034082496
1,3,632369883,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,386,136450292152.0,7139802552.0,0.0,0.0,8.7462581262
2,3,632370100,False,0.438456058502197,8000,6180,7190,0.0200804676753118,9.38033345842184e-05,0.0184132471861053,196.29629658393,0.00068226790749488,292172100,726,556977610752.0,5937458368.0,109327888.587193,556953.393873371,7.2733865008
3,3,632370430,False,1.0,7670,670,5770,4.06078446582079,0.0119654294882545,7.01358811413585,586.154314061234,0.13797203158219,292172100,254,1101421499050.34,9412970088.0,66018695127.9131,112630229.863012,11.5308883578
4,3,632370172,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,839,12744878592.0,156774592.0,0.0,0.0,0.1920488752
5,3,632369896,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,413,3751263.125,225140400.0,0.0,0.0,0.27579699
6,2,632368125,False,0.0448385253548622,2450,2280,6040,7.11267843479752e-05,1.04225428003701e-05,0.00156704301480204,150.351303100586,2.41665299377441e-06,292172100,304,15285160960.0,189279904.0,296609.75,1972.77795410156,0.2318678824
7,2,632368061,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,217,1921884160.0,159162304.0,0.0,0.0,0.1949738224
8,3,632369755,False,0.00702257826924324,8140,2940,4010,1.01795429003869e-06,2.45850980105249e-08,5.30470637353969e-06,215.769177380084,3.45867215156555e-08,292172100,215,41334056960.0,1148421632.0,6092.03955078125,28.234058380127,1.4068164992
9,1,632369454,False,0.136143699288368,9350,6600,3410,0.000152204797866048,4.04705588152865e-06,0.0007106494740583,175.596649169922,5.17141585693359e-06,292172100,229,44350144.0,1043119744.0,741292.5,4221.56396484375,1.2778216864
10,3,632370012,False,0.164219036698341,3170,6350,5450,0.0030733025454535,0.0001319800994961,0.0209644700853498,158.845690868488,0.000104420660449219,292172100,605,29581369344.0,645865216.0,13540222.0,85241.35546875,0.7911848896
11,2,632368606,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,990,12172364800.0,96127200.0,0.0,0.0,0.11775582
12,2,632368352,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,649,414538784.0,10012500.0,0.0,0.0,0.0122653125
13,2,632368348,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,643,6846393344.0,66125700.0,0.0,0.0,0.0810039825
14,3,632369686,False,0.200781956315041,4650,4980,1550,0.00311506118027971,0.000227466548173236,0.0420026452699068,184.654163907732,0.000105839480810547,292172100,120,40985110528.0,379834208.0,15954041.5,86399.576171875,0.4652969048
15,3,632370017,False,0.95267391204834,7780,700,6300,0.465469060406657,0.0119843010478058,6.03796976501814,503.823271873133,0.0158150998762695,292172100,610,141028287488.0,1077266464.0,6504502338.5,12910285.6132812,1.3196514184
16,3,632369805,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,280,769001632.0,14009400.0,0.0,0.0,0.017161515
17,2,632368289,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,292172100,573,12017467392.0,80587800.0,0.0,0.0,0.098720055
18,2,632367942,False,0.548853397369385,5430,1350,5730,0.0947195251567313,0.00186441514727969,0.516349954847502,276.95009644225,0.00321825633110351,292172100,39,134796613872.0,1409100344.0,727588899.0,2627148.02539062,1.7261479214
