,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,1,641024458,False,0.969651401042938,10280,2190,2790,0.127810848722439,0.112061955034733,97.0316390991211,865.874938964844,0.011971213275,546389260,750,19079245824.0,87205504.0,8461692928.0,9772419.0,0.1068267424
1,1,641024992,False,0.0212747137993574,11740,6290,4750,1.94395649499539e-05,1.06667776833547e-07,1.79153466888238e-05,167.954620361328,1.82077797241211e-06,546389260,354,536818074996.0,13934380032.0,249639.25,1486.34936523438,17.0696155392
2,3,641026425,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,546389260,1030,19464453120.0,269614784.0,0.0,0.0,0.3302781104
3,2,641023562,False,0.280614078044891,9710,3100,8250,0.000506469195063442,9.22467224881984e-05,0.0178266353905201,193.249526977539,4.7437684765625e-05,546389260,843,33420763136.0,419794208.0,7483518.5,38724.640625,0.5142479048
4,3,641026549,False,0.999979972839355,7880,3950,3030,1.750289771321,0.00419136500668278,2.54200140293678,606.485333270612,0.16393829127164,546389260,1129,2860862589656.0,31929258448.0,81164219769.5471,133827176.548278,39.1133415988
5,3,641026647,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,546389260,549009219,1290277792.0,12520800.0,0.0,0.0,0.01533798
6,1,641025004,False,0.325317114591599,4300,2100,2410,0.002417363000508,6.61452542605827e-05,0.0244014152456535,368.906515190384,0.000226418714306641,546389260,345,458884196864.0,2794329020.0,68185582.75,184831.603515625,3.4230530495
7,3,641025854,False,0.0327432118356228,5490,2060,1820,1.94621146667405e-05,4.08931155149066e-06,0.000748995001717646,183.159192516065,1.82289005813599e-06,546389260,558,30701754368.0,363893408.0,272554.34375,1488.0735168457,0.4457694248
8,3,641026047,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,546389260,753,1568872128.0,29968200.0,0.0,0.0,0.036711045
9,1,641023018,False,0.623125612735748,9290,2040,1540,0.0255877625341595,0.0586315393447876,24.2896022796631,414.275360107422,0.002396639765625,546389260,312782578,4879279104.0,33368400.0,810505152.0,1956440.625,0.04087629
10,3,641026166,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,546389260,850,296621408.0,76561200.0,0.0,0.0,0.09378747
11,3,641025818,False,0.0315945371985435,7710,5940,5820,8.25900849278647e-06,2.75456689059395e-06,0.000688399684022396,249.912131875643,7.73567761230469e-07,546389260,525,17209455104.0,229249792.0,157815.484375,631.48388671875,0.2808309952
12,2,641023757,False,0.110120676457882,5010,2040,8600,1.52881232540724e-05,2.05779657354109e-06,0.00071730479671118,348.57906069735,1.43193935317993e-06,546389260,182305689,94381906688.0,568049388.0,407464.55078125,1168.93008422852,0.6958605003
13,1,641024472,False,0.303424447774887,8970,2830,3280,0.00237046929272139,6.105174936208e-05,0.0144535776786017,236.743055352628,0.000222026484830189,546389260,726,262155378688.0,2968729184.0,42908757.8676758,181246.11006546,3.6366932504
14,1,641025368,False,0.324843943119049,3220,3770,5320,0.00172780425723295,0.000347702878145881,0.0912064117604553,262.311351136383,0.000161832218998146,546389260,44,36587842256.0,379944896.0,34653410.6308594,132107.933876038,0.4654324976
