,hemisphere_id,id,is_injection,max_voxel_density,max_voxel_x,max_voxel_y,max_voxel_z,normalized_projection_volume,projection_density,projection_energy,projection_intensity,projection_volume,experiment_id,structure_id,sum_pixel_intensity,sum_pixels,sum_projection_pixel_intensity,sum_projection_pixels,volume
0,2,628033282,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,1081,1943142400.0,4872600.0,0.0,0.0,0.005968935
1,3,628037949,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,201,788037107712.0,1364435968.0,0.0,0.0,1.6714340608
2,3,628039555,False,0.0208197496831417,5500,4870,5230,6.52491879038536e-05,2.6747013606279e-06,0.00139930092816885,523.161556937465,8.1962922668457e-07,614436425,737,59104370432.0,250153192.0,350039.59375,669.085083007812,0.3064376602
3,2,628032323,False,0.187437325716019,2570,4200,5830,0.00500152990579442,8.14449276876195e-05,0.0252334601430828,309.822365364056,6.28268369403556e-05,614436425,731,262833079392.0,629716488.0,15889925.9013901,51287.2138288617,0.7714026978
4,2,628033189,False,0.275247186422348,11470,4290,9460,0.0140229318212527,6.54374016448855e-05,0.0314456932246685,480.546142578125,0.000176149391796875,614436425,1025,1149172842496.0,2197449984.0,69100336.0,143795.421875,2.6918762304
5,3,628037689,False,0.257487863302231,5880,3490,5390,0.0490492492474673,0.000627085516790033,0.126248381087285,201.325620999085,0.00061613331171875,614436425,129,72963928064.0,802069184.0,101259936.0,502965.96875,0.9825347504
6,3,628041184,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,549009227,11004981760.0,40053600.0,0.0,0.0,0.04906566
7,2,628032938,False,0.296717405319214,10150,3930,9060,0.0145399461265494,2.90716874815558e-05,0.0152206735431313,523.55658930318,0.000182643879297004,614436425,909,2042240622592.0,5128599584.0,78060740.001503,149097.044324085,6.2825344904
8,2,628031611,False,0.232170984148979,7080,3950,6380,0.00247391976098713,2.79430880909659e-05,0.0201559628884285,721.32195349393,3.1076201953125e-05,614436425,444,411464673280.0,907857000.0,18298732.0,25368.328125,1.112124825
9,3,628040316,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,974,792885035008.0,1095372032.0,0.0,0.0,1.3418307392
10,1,628034246,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,1088,41499320320.0,112639504.0,0.0,0.0,0.1379833924
11,2,628032249,False,0.00928684882819653,3760,3960,7650,1.1899027438215e-06,8.86102134245448e-06,0.00505216931924224,570.156616210938,1.49469916343689e-08,614436425,699,495178720.0,1377000.0,6956.83740234375,12.2016258239746,0.001686825
12,1,628035513,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,750,32603592704.0,87205504.0,0.0,0.0,0.1068267424
13,2,628031416,False,0.0603181757032871,5320,5030,6930,0.000156549850463365,2.66081156041764e-06,0.00166490790434182,625.71435546875,1.96650467224121e-06,614436425,351,290122694656.0,603315904.0,1004465.4375,1605.30993652344,0.7390619824
14,2,628033345,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,1106,122264731648.0,242915392.0,0.0,0.0,0.2975713552
15,1,628034371,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,1004,26344554496.0,87759904.0,0.0,0.0,0.1075058824
16,1,628037151,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,88,148285095936.0,319767296.0,0.0,0.0,0.3917149376
17,2,628032795,False,0.0173629745841026,4780,3740,9990,8.44479648535272e-06,8.96614693601805e-08,6.78782016620971e-05,757.049865722656,1.06079512023926e-07,614436425,806,549297618944.0,965805312.0,65557.125,86.5955200195312,1.1831115072
18,1,628036109,False,0.0133822122588754,9040,5020,3950,2.57573134798999e-05,3.78677327717014e-07,4.27309569204226e-05,112.842666625977,3.23551106262207e-07,614436425,381,287297863680.0,697489216.0,29804.3828125,264.123352050781,0.8544242896
19,3,628038080,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,246,38903220224.0,123998400.0,0.0,0.0,0.15189804
20,2,628033383,False,0.00650531519204378,7500,6540,5750,6.05959314221782e-06,3.86719420930604e-06,0.000323739397572353,83.7142868041992,7.61177234649658e-08,614436425,1126,3472957952.0,16067700.0,5201.74755859375,62.1369171142578,0.0196829325
21,1,628037169,False,0.325153082609177,8940,6810,4480,0.0801527981321249,0.00166940817143768,0.260153561830521,155.835800170898,0.00100684128125,614436425,78,30869444608.0,492336896.0,128083192.0,821911.25,0.6031126976
22,3,628039459,False,0.111189976334572,11500,4440,6820,0.00271582090425851,9.64723326183019e-06,0.00234283743622789,242.850708865665,3.41148489212036e-05,614436425,701,975890667520.0,2886719488.0,6763114.484375,27848.856262207,3.5362313728
23,2,628032051,False,0.0231956299394369,7820,2790,5870,4.0488526128969e-05,3.18467550641799e-06,0.000536283885594457,168.395126342773,5.08597584533691e-07,614436425,634,46846169088.0,130368600.0,69914.578125,415.181701660156,0.159701535
24,3,628038347,False,0.614869117736816,2390,2240,7090,3.69303244516509,0.000341677417559418,0.311333368712173,911.190944183581,0.0463901149484332,614436425,315,58492205678397.3,110834019588.0,34506328686.2431,37869481.5905578,135.7716739953
25,3,628040467,False,0.177969381213188,6350,5570,7590,0.000525616362296436,1.41383659090289e-05,0.00830670781992576,587.52955421963,6.60254244384766e-06,614436425,1031,72246583296.0,381220192.0,3166684.75,5389.83056640625,0.4669947352
26,1,628037130,False,0.117329187691212,11620,5290,3330,0.000159292898516782,5.92924880038481e-06,0.00308990990743041,521.130065917969,2.00096153564453e-06,614436425,96,101646090240.0,275488192.0,851233.6875,1633.43798828125,0.3374730352
27,2,628031192,False,0.00640348065644503,7410,2800,6730,1.92726412637463e-06,3.65767860444066e-08,2.96560983770178e-06,81.0790176391602,2.42093741893768e-08,614436425,218,170974822400.0,540308672.0,1602.3447265625,19.7627544403076,0.6618781232
28,1,628036018,False,0.223371431231499,5440,7200,3330,0.00875865156165618,2.309717168706e-05,0.0111643270051148,483.363381299604,0.00011002201003418,614436425,493,2284057673728.0,3888523104.0,43412743.5,89813.8857421875,4.7634408024
29,3,628039647,False,0.546308517456055,9420,6950,5720,0.364161925009457,0.000249357481378995,0.0521962502663355,209.322976706695,0.0045744286875,614436425,771,4166807951616.0,14975397888.0,781659616.0,3734227.5,18.3448624128
30,3,628038111,False,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,614436425,312782594,38753366016.0,71409600.0,0.0,0.0,0.08747676
31,3,628040061,False,0.0450992807745934,10910,4560,5520,3.84183626136681e-05,8.44748820345735e-07,8.02276691105369e-05,94.9722179874742,4.82593176269531e-07,614436425,898,186460913664.0,466355920.0,37414.6484375,393.95361328125,0.571286002
